game_id,season,time_elapsed_in_period,xGoal,score_diff,time_bin
20488,2018,667,0.0152317,-2,10–15 min
20488,2018,710,0.0177622,-2,10–15 min
20488,2018,791,0.10951,-2,10–15 min
20489,2018,13,0.0341569,-2,0–5 min
20489,2018,187,0.0753271,-2,0–5 min
20489,2018,192,0.0466006,-2,0–5 min
20489,2018,245,0.0553084,-2,0–5 min
20489,2018,267,0.0173105,-2,0–5 min
20489,2018,334,0.0306769,-2,5–10 min
20489,2018,428,0.083954,-2,5–10 min
20494,2018,653,0.001,-2,10–15 min
20494,2018,731,0.0259002,-2,10–15 min
20494,2018,827,0.0143559,-2,10–15 min
20494,2018,913,0.0505452,-2,15–20 min
20494,2018,1164,0.167007,-2,15–20 min
20496,2018,836,0.0124411,-2,10–15 min
20496,2018,922,0.0140031,-2,15–20 min
20496,2018,928,0.0693303,-2,15–20 min
20496,2018,974,0.129557,-2,15–20 min
20496,2018,1032,0.001,-2,15–20 min
20497,2018,31,0.102581,-2,0–5 min
20497,2018,37,0.0114558,-2,0–5 min
20497,2018,50,0.109193,-2,0–5 min
20497,2018,71,0.029932,-2,0–5 min
20497,2018,177,0.0658148,-2,0–5 min
20497,2018,223,0.11908,-2,0–5 min
20497,2018,251,0.031017,-2,0–5 min
20497,2018,259,0.00417636,-2,0–5 min
20497,2018,309,0.0134469,-2,5–10 min
20497,2018,344,0.00833424,-2,5–10 min
20497,2018,444,0.0822514,-2,5–10 min
20497,2018,458,0.067443,-2,5–10 min
20497,2018,470,0.0129095,-2,5–10 min
20497,2018,576,0.0164441,-2,5–10 min
20497,2018,610,0.0120578,-2,10–15 min
20497,2018,624,0.103971,-2,10–15 min
20503,2018,16,0.0386928,-2,0–5 min
20503,2018,50,0.0131591,-2,0–5 min
20503,2018,137,0.167714,-2,0–5 min
20503,2018,183,0.0626064,-2,0–5 min
20503,2018,195,0.183276,-2,0–5 min
20503,2018,214,0.0177671,-2,0–5 min
20503,2018,218,0.0760621,-2,0–5 min
20503,2018,219,0.283848,-2,0–5 min
20503,2018,228,0.00746963,-2,0–5 min
20503,2018,248,0.0765968,-2,0–5 min
20503,2018,276,0.0524094,-2,0–5 min
20503,2018,323,0.0902917,-2,5–10 min
20503,2018,358,0.0568884,-2,5–10 min
20503,2018,577,0.00444563,-2,5–10 min
20503,2018,633,0.185891,-2,10–15 min
20503,2018,670,0.104922,-2,10–15 min
20503,2018,680,0.125789,-2,10–15 min
20503,2018,794,0.534711,-2,10–15 min
20503,2018,1132,0.00944162,-2,15–20 min
20506,2018,32,0.0452304,-2,0–5 min
20506,2018,152,0.108149,-2,0–5 min
20506,2018,160,0.24821,-2,0–5 min
20506,2018,168,0.110157,-2,0–5 min
20506,2018,187,0.091175,-2,0–5 min
20506,2018,272,0.107395,-2,0–5 min
20511,2018,222,0.00518171,-2,0–5 min
20511,2018,251,0.0238547,-2,0–5 min
20511,2018,301,0.0148946,-2,5–10 min
20511,2018,425,0.0198163,-2,5–10 min
20511,2018,435,0.0270589,-2,5–10 min
20511,2018,509,0.0879584,-2,5–10 min
20511,2018,550,0.033826,-2,5–10 min
20511,2018,648,0.0228891,-2,10–15 min
20511,2018,665,0.00589566,-2,10–15 min
20511,2018,760,0.0081794,-2,10–15 min
20511,2018,802,0.0803739,-2,10–15 min
20511,2018,803,0.223323,-2,10–15 min
20511,2018,877,0.00997313,-2,10–15 min
20511,2018,922,0.0168403,-2,15–20 min
20511,2018,950,0.152612,-2,15–20 min
20515,2018,46,0.445896,-2,0–5 min
20520,2018,21,0.115573,-2,0–5 min
20520,2018,99,0.042871,-2,0–5 min
20520,2018,120,0.222102,-2,0–5 min
20523,2018,36,0.031062,-2,0–5 min
20523,2018,46,0.0419766,-2,0–5 min
20523,2018,62,0.00991457,-2,0–5 min
20523,2018,71,0.0503271,-2,0–5 min
20523,2018,73,0.275919,-2,0–5 min
20523,2018,186,0.0529426,-2,0–5 min
20523,2018,264,0.00689528,-2,0–5 min
20523,2018,272,0.00488869,-2,0–5 min
20523,2018,279,0.001,-2,0–5 min
20523,2018,327,0.00973559,-2,5–10 min
20523,2018,334,0.00854219,-2,5–10 min
20523,2018,367,0.049212,-2,5–10 min
20523,2018,427,0.161041,-2,5–10 min
20523,2018,473,0.0389245,-2,5–10 min
20523,2018,529,0.00581142,-2,5–10 min
20523,2018,535,0.144101,-2,5–10 min
20523,2018,543,0.0288564,-2,5–10 min
20523,2018,559,0.0946291,-2,5–10 min
20523,2018,575,0.00702696,-2,5–10 min
20523,2018,699,0.0200388,-2,10–15 min
20523,2018,717,0.0104808,-2,10–15 min
20523,2018,746,0.0670979,-2,10–15 min
20523,2018,798,0.0761058,-2,10–15 min
20523,2018,827,0.00984139,-2,10–15 min
20523,2018,1139,0.0850672,-2,15–20 min
20527,2018,39,0.103181,-2,0–5 min
20527,2018,41,0.124559,-2,0–5 min
20527,2018,65,0.0147965,-2,0–5 min
20527,2018,153,0.00719398,-2,0–5 min
20527,2018,197,0.0367334,-2,0–5 min
20527,2018,211,0.0289841,-2,0–5 min
20527,2018,216,0.1988,-2,0–5 min
20527,2018,269,0.0176828,-2,0–5 min
20527,2018,356,0.00953257,-2,5–10 min
20527,2018,474,0.0103531,-2,5–10 min
20527,2018,533,0.0969009,-2,5–10 min
20527,2018,602,0.0169865,-2,10–15 min
20527,2018,612,0.00484137,-2,10–15 min
20527,2018,656,0.00544925,-2,10–15 min
20527,2018,736,0.0117064,-2,10–15 min
20527,2018,766,0.128424,-2,10–15 min
20527,2018,771,0.0640121,-2,10–15 min
20527,2018,893,0.0563289,-2,10–15 min
20527,2018,971,0.00822226,-2,15–20 min
20527,2018,1070,0.0315826,-2,15–20 min
20527,2018,1139,0.0662724,-2,15–20 min
20530,2018,108,0.0472034,-2,0–5 min
20530,2018,136,0.0115025,-2,0–5 min
20530,2018,182,0.107661,-2,0–5 min
20530,2018,197,0.00352182,-2,0–5 min
20530,2018,205,0.00413194,-2,0–5 min
20530,2018,262,0.001,-2,0–5 min
20530,2018,321,0.0110235,-2,5–10 min
20530,2018,951,0.00895121,-2,15–20 min
20530,2018,1107,0.0966794,-2,15–20 min
20530,2018,1185,0.0237356,-2,15–20 min
20539,2018,85,0.271956,-2,0–5 min
20539,2018,97,0.0100389,-2,0–5 min
20539,2018,102,0.0600807,-2,0–5 min
20539,2018,128,0.01,-2,0–5 min
20539,2018,489,0.108956,-2,5–10 min
20539,2018,500,0.0198785,-2,5–10 min
20539,2018,544,0.146078,-2,5–10 min
20539,2018,561,0.00913443,-2,5–10 min
20539,2018,615,0.0934645,-2,10–15 min
20539,2018,684,0.011451,-2,10–15 min
20545,2018,878,0.0138505,-2,10–15 min
20555,2018,349,0.0401405,-2,5–10 min
20555,2018,395,0.00772817,-2,5–10 min
20555,2018,404,0.0330866,-2,5–10 min
20555,2018,420,0.0339548,-2,5–10 min
20555,2018,430,0.0217584,-2,5–10 min
20555,2018,447,0.0171713,-2,5–10 min
20555,2018,459,0.425076,-2,5–10 min
20551,2018,736,0.0129021,-2,10–15 min
20551,2018,861,0.110785,-2,10–15 min
20551,2018,883,0.0113829,-2,10–15 min
20551,2018,952,0.00364332,-2,15–20 min
20551,2018,956,0.0109955,-2,15–20 min
20551,2018,1011,0.0188755,-2,15–20 min
20551,2018,1013,0.0546075,-2,15–20 min
20552,2018,394,0.0738559,-2,5–10 min
20552,2018,394,0.50082,-2,5–10 min
20552,2018,842,0.01395,-2,10–15 min
20552,2018,849,0.0942115,-2,10–15 min
20552,2018,869,0.0284642,-2,10–15 min
20552,2018,944,0.0693163,-2,15–20 min
20552,2018,955,0.0101849,-2,15–20 min
20552,2018,964,0.0493974,-2,15–20 min
20552,2018,979,0.103325,-2,15–20 min
20560,2018,487,0.0125541,-2,5–10 min
20560,2018,562,0.0264825,-2,5–10 min
20560,2018,565,0.0236651,-2,5–10 min
20560,2018,580,0.001,-2,5–10 min
20560,2018,653,0.0125457,-2,10–15 min
20560,2018,677,0.0176439,-2,10–15 min
20560,2018,732,0.0116884,-2,10–15 min
20560,2018,742,0.0695095,-2,10–15 min
20560,2018,801,0.0491547,-2,10–15 min
20560,2018,807,0.0485777,-2,10–15 min
20560,2018,935,0.0532598,-2,15–20 min
20560,2018,972,0.0691323,-2,15–20 min
20560,2018,1008,0.0233323,-2,15–20 min
20560,2018,1032,0.00995563,-2,15–20 min
20560,2018,1051,0.00900788,-2,15–20 min
20560,2018,1153,0.00644383,-2,15–20 min
20560,2018,1160,0.0407321,-2,15–20 min
20560,2018,1161,0.591792,-2,15–20 min
20560,2018,1176,0.198504,-2,15–20 min
20560,2018,1185,0.103897,-2,15–20 min
20569,2018,19,0.0796542,-2,0–5 min
20569,2018,39,0.0176449,-2,0–5 min
20569,2018,49,0.0959339,-2,0–5 min
20569,2018,130,0.0540925,-2,0–5 min
20569,2018,138,0.0839313,-2,0–5 min
20569,2018,147,0.0130693,-2,0–5 min
20569,2018,285,0.243875,-2,0–5 min
20569,2018,399,0.0608879,-2,5–10 min
20569,2018,577,0.058849,-2,5–10 min
20569,2018,591,0.00858661,-2,5–10 min
20569,2018,606,0.0706632,-2,10–15 min
20569,2018,633,0.0435977,-2,10–15 min
20569,2018,635,0.235864,-2,10–15 min
20569,2018,659,0.0494883,-2,10–15 min
20569,2018,723,0.0798874,-2,10–15 min
20569,2018,731,0.058512,-2,10–15 min
20569,2018,808,0.001,-2,10–15 min
20569,2018,824,0.00866107,-2,10–15 min
20569,2018,838,0.0420982,-2,10–15 min
20569,2018,960,0.118104,-2,15–20 min
20569,2018,996,0.228613,-2,15–20 min
20570,2018,44,0.0768647,-2,0–5 min
20570,2018,113,0.0708292,-2,0–5 min
20570,2018,150,0.0212812,-2,0–5 min
20570,2018,155,0.001,-2,0–5 min
20570,2018,165,0.102109,-2,0–5 min
20570,2018,184,0.255665,-2,0–5 min
20570,2018,192,0.115941,-2,0–5 min
20570,2018,200,0.0610476,-2,0–5 min
20570,2018,221,0.145867,-2,0–5 min
20570,2018,249,0.00848473,-2,0–5 min
20570,2018,252,0.068871,-2,0–5 min
20570,2018,256,0.0711117,-2,0–5 min
20570,2018,357,0.0435357,-2,5–10 min
20570,2018,419,0.0456714,-2,5–10 min
20570,2018,437,0.0926757,-2,5–10 min
20570,2018,495,0.0556786,-2,5–10 min
20570,2018,500,0.0197322,-2,5–10 min
20570,2018,537,0.0163393,-2,5–10 min
20570,2018,539,0.285859,-2,5–10 min
20570,2018,619,0.0160722,-2,10–15 min
20570,2018,744,0.104562,-2,10–15 min
20570,2018,745,0.239847,-2,10–15 min
20571,2018,138,0.0955868,-2,0–5 min
20571,2018,261,0.0721465,-2,0–5 min
20572,2018,59,0.0253236,-2,0–5 min
20572,2018,91,0.120272,-2,0–5 min
20572,2018,115,0.147639,-2,0–5 min
20572,2018,133,0.012401,-2,0–5 min
20572,2018,194,0.0063079,-2,0–5 min
20572,2018,205,0.0108346,-2,0–5 min
20572,2018,211,0.0786658,-2,0–5 min
20572,2018,258,0.0133294,-2,0–5 min
20572,2018,267,0.00544492,-2,0–5 min
20572,2018,454,0.0187228,-2,5–10 min
20572,2018,497,0.0614824,-2,5–10 min
20572,2018,546,0.0739835,-2,5–10 min
20572,2018,633,0.0380151,-2,10–15 min
20572,2018,661,0.107012,-2,10–15 min
20572,2018,687,0.0315215,-2,10–15 min
20572,2018,689,0.353462,-2,10–15 min
20572,2018,777,0.0425375,-2,10–15 min
20572,2018,827,0.0667018,-2,10–15 min
20575,2018,10,0.00483646,-2,0–5 min
20575,2018,50,0.0535182,-2,0–5 min
20575,2018,88,0.00797953,-2,0–5 min
20575,2018,180,0.00848934,-2,0–5 min
20575,2018,200,0.0144837,-2,0–5 min
20575,2018,277,0.0257641,-2,0–5 min
20575,2018,285,0.0105635,-2,0–5 min
20575,2018,299,0.001,-2,0–5 min
20575,2018,309,0.00948003,-2,5–10 min
20575,2018,337,0.0151192,-2,5–10 min
20575,2018,389,0.00401792,-2,5–10 min
20575,2018,430,0.0112469,-2,5–10 min
20575,2018,467,0.0325457,-2,5–10 min
20575,2018,485,0.0386064,-2,5–10 min
20575,2018,501,0.0166997,-2,5–10 min
20575,2018,544,0.0265125,-2,5–10 min
20575,2018,679,0.0639135,-2,10–15 min
20575,2018,729,0.0155128,-2,10–15 min
20575,2018,737,0.168997,-2,10–15 min
20579,2018,1199,0.13848,-2,15–20 min
20581,2018,771,0.096928,-2,10–15 min
20581,2018,887,0.001,-2,10–15 min
20581,2018,992,0.001,-2,15–20 min
20581,2018,1010,0.0341078,-2,15–20 min
20581,2018,1084,0.0734832,-2,15–20 min
20600,2018,37,0.0509079,-2,0–5 min
20600,2018,73,0.0782968,-2,0–5 min
20600,2018,91,0.036524,-2,0–5 min
20602,2018,256,0.064834,-2,0–5 min
20602,2018,289,0.139838,-2,0–5 min
20602,2018,318,0.0130521,-2,5–10 min
20602,2018,345,0.0206461,-2,5–10 min
20602,2018,354,0.0867056,-2,5–10 min
20602,2018,357,0.18913,-2,5–10 min
20602,2018,376,0.0566737,-2,5–10 min
20602,2018,387,0.0584926,-2,5–10 min
20602,2018,388,0.267749,-2,5–10 min
20602,2018,391,0.167995,-2,5–10 min
20602,2018,445,0.0883003,-2,5–10 min
20602,2018,472,0.0162939,-2,5–10 min
20602,2018,603,0.0137064,-2,10–15 min
20602,2018,610,0.0631944,-2,10–15 min
20602,2018,661,0.117733,-2,10–15 min
20602,2018,700,0.142162,-2,10–15 min
20602,2018,742,0.0291624,-2,10–15 min
20602,2018,957,0.0280257,-2,15–20 min
20602,2018,1069,0.0237064,-2,15–20 min
20602,2018,1098,0.119333,-2,15–20 min
20602,2018,1176,0.198545,-2,15–20 min
20602,2018,1178,0.296981,-2,15–20 min
20602,2018,1199,0.0930229,-2,15–20 min
20604,2018,696,0.121717,-2,10–15 min
20609,2018,19,0.0307677,-2,0–5 min
20609,2018,23,0.0220312,-2,0–5 min
20609,2018,48,0.152532,-2,0–5 min
20609,2018,257,0.0596355,-2,0–5 min
20609,2018,269,0.001,-2,0–5 min
20609,2018,280,0.197274,-2,0–5 min
20609,2018,284,0.070608,-2,0–5 min
20609,2018,302,0.01962,-2,5–10 min
20609,2018,348,0.122196,-2,5–10 min
20613,2018,57,0.0237969,-2,0–5 min
20613,2018,61,0.0922237,-2,0–5 min
20613,2018,117,0.0231573,-2,0–5 min
20613,2018,136,0.0428317,-2,0–5 min
20613,2018,193,0.0130485,-2,0–5 min
20613,2018,335,0.146319,-2,5–10 min
20613,2018,375,0.0387132,-2,5–10 min
20614,2018,1180,0.113242,-2,15–20 min
20622,2018,87,0.0390129,-2,0–5 min
20622,2018,112,0.0104826,-2,0–5 min
20622,2018,238,0.10776,-2,0–5 min
20622,2018,259,0.00648313,-2,0–5 min
20622,2018,279,0.0242379,-2,0–5 min
20622,2018,345,0.0427304,-2,5–10 min
20622,2018,350,0.0445306,-2,5–10 min
20622,2018,408,0.0170645,-2,5–10 min
20622,2018,431,0.0192876,-2,5–10 min
20622,2018,435,0.0546733,-2,5–10 min
20622,2018,485,0.00682241,-2,5–10 min
20622,2018,553,0.0944872,-2,5–10 min
20622,2018,554,0.226465,-2,5–10 min
20622,2018,555,0.224058,-2,5–10 min
20622,2018,567,0.0230336,-2,5–10 min
20622,2018,868,0.0556497,-2,10–15 min
20622,2018,933,0.0161771,-2,15–20 min
20622,2018,936,0.17613,-2,15–20 min
20622,2018,954,0.108999,-2,15–20 min
20622,2018,969,0.0072414,-2,15–20 min
20622,2018,979,0.0493488,-2,15–20 min
20622,2018,987,0.049434,-2,15–20 min
20623,2018,152,0.0120571,-2,0–5 min
20623,2018,225,0.0934421,-2,0–5 min
20623,2018,238,0.0160316,-2,0–5 min
20623,2018,255,0.0174481,-2,0–5 min
20623,2018,263,0.0423791,-2,0–5 min
20623,2018,270,0.0235966,-2,0–5 min
20623,2018,305,0.0233679,-2,5–10 min
20623,2018,344,0.103976,-2,5–10 min
20623,2018,436,0.0876232,-2,5–10 min
20623,2018,507,0.0445621,-2,5–10 min
20623,2018,523,0.0278846,-2,5–10 min
20623,2018,529,0.0208177,-2,5–10 min
20623,2018,590,0.0867772,-2,5–10 min
20623,2018,691,0.0041148,-2,10–15 min
20623,2018,700,0.00291242,-2,10–15 min
20623,2018,713,0.00462962,-2,10–15 min
20623,2018,730,0.0177138,-2,10–15 min
20623,2018,731,0.0357792,-2,10–15 min
20623,2018,735,0.721145,-2,10–15 min
20623,2018,1052,0.186819,-2,15–20 min
20623,2018,1109,0.0770927,-2,15–20 min
20623,2018,1111,0.255647,-2,15–20 min
20626,2018,31,0.00545748,-2,0–5 min
20626,2018,96,0.0967826,-2,0–5 min
20626,2018,176,0.00921899,-2,0–5 min
20626,2018,196,0.00409837,-2,0–5 min
20626,2018,213,0.0102789,-2,0–5 min
20626,2018,232,0.00588543,-2,0–5 min
20626,2018,256,0.005592,-2,0–5 min
20626,2018,527,0.0918815,-2,5–10 min
20626,2018,537,0.0980405,-2,5–10 min
20626,2018,548,0.0309223,-2,5–10 min
20626,2018,701,0.00754682,-2,10–15 min
20626,2018,712,0.0121971,-2,10–15 min
20626,2018,719,0.149952,-2,10–15 min
20626,2018,720,0.204591,-2,10–15 min
20626,2018,729,0.133003,-2,10–15 min
20626,2018,770,0.00548056,-2,10–15 min
20626,2018,808,0.00380245,-2,10–15 min
20626,2018,816,0.00229227,-2,10–15 min
20626,2018,879,0.00328362,-2,10–15 min
20626,2018,902,0.0441838,-2,15–20 min
20626,2018,914,0.0280991,-2,15–20 min
20626,2018,916,0.032419,-2,15–20 min
20626,2018,987,0.00399385,-2,15–20 min
20626,2018,1020,0.00561374,-2,15–20 min
20626,2018,1033,0.0186896,-2,15–20 min
20626,2018,1075,0.0660156,-2,15–20 min
20626,2018,1158,0.11265,-2,15–20 min
20626,2018,1195,0.102306,-2,15–20 min
20627,2018,395,0.0332945,-2,5–10 min
20627,2018,498,0.06732,-2,5–10 min
20627,2018,603,0.0799456,-2,10–15 min
20627,2018,668,0.206357,-2,10–15 min
20638,2018,29,0.0566246,-2,0–5 min
20638,2018,160,0.0359179,-2,0–5 min
20638,2018,198,0.0566476,-2,0–5 min
20638,2018,203,0.00908898,-2,0–5 min
20638,2018,224,0.0964591,-2,0–5 min
20638,2018,230,0.044361,-2,0–5 min
20638,2018,251,0.0103651,-2,0–5 min
20638,2018,324,0.0241206,-2,5–10 min
20638,2018,335,0.0622896,-2,5–10 min
20638,2018,358,0.00703386,-2,5–10 min
20638,2018,381,0.0107714,-2,5–10 min
20638,2018,421,0.010437,-2,5–10 min
20638,2018,438,0.0811742,-2,5–10 min
20638,2018,516,0.0328873,-2,5–10 min
20638,2018,544,0.00311539,-2,5–10 min
20638,2018,568,0.0027252,-2,5–10 min
20638,2018,583,0.0155911,-2,5–10 min
20638,2018,607,0.177069,-2,10–15 min
20638,2018,623,0.001,-2,10–15 min
20638,2018,657,0.0316825,-2,10–15 min
20638,2018,673,0.11652,-2,10–15 min
20638,2018,685,0.010768,-2,10–15 min
20638,2018,693,0.0257798,-2,10–15 min
20638,2018,699,0.001,-2,10–15 min
20638,2018,751,0.00835038,-2,10–15 min
20638,2018,768,0.0236405,-2,10–15 min
20638,2018,775,0.0709981,-2,10–15 min
20638,2018,805,0.0360174,-2,10–15 min
20638,2018,824,0.0922126,-2,10–15 min
20638,2018,862,0.120972,-2,10–15 min
20638,2018,877,0.0642576,-2,10–15 min
20638,2018,952,0.0705457,-2,15–20 min
20638,2018,1031,0.112339,-2,15–20 min
20638,2018,1042,0.0227782,-2,15–20 min
20639,2018,22,0.0536046,-2,0–5 min
20639,2018,33,0.0244393,-2,0–5 min
20639,2018,37,0.0793575,-2,0–5 min
20639,2018,52,0.00955444,-2,0–5 min
20639,2018,111,0.117572,-2,0–5 min
20639,2018,116,0.071496,-2,0–5 min
20639,2018,126,0.0285297,-2,0–5 min
20639,2018,285,0.0855545,-2,0–5 min
20644,2018,342,0.0151926,-2,5–10 min
20644,2018,409,0.0235242,-2,5–10 min
20644,2018,419,0.0722766,-2,5–10 min
20644,2018,422,0.15363,-2,5–10 min
20644,2018,428,0.010682,-2,5–10 min
20644,2018,439,0.0943381,-2,5–10 min
20644,2018,445,0.00927694,-2,5–10 min
20644,2018,459,0.0820547,-2,5–10 min
20644,2018,496,0.00802293,-2,5–10 min
20644,2018,653,0.119035,-2,10–15 min
20644,2018,661,0.00813701,-2,10–15 min
20644,2018,671,0.0112844,-2,10–15 min
20644,2018,732,0.0574779,-2,10–15 min
20644,2018,738,0.169944,-2,10–15 min
20644,2018,740,0.313438,-2,10–15 min
20649,2018,93,0.0495288,-2,0–5 min
20649,2018,100,0.0246852,-2,0–5 min
20649,2018,205,0.0234848,-2,0–5 min
20649,2018,262,0.00690417,-2,0–5 min
20649,2018,427,0.0079539,-2,5–10 min
20649,2018,456,0.109309,-2,5–10 min
20649,2018,587,0.00626987,-2,5–10 min
20649,2018,689,0.0214946,-2,10–15 min
20649,2018,759,0.0647101,-2,10–15 min
20649,2018,780,0.101015,-2,10–15 min
20649,2018,836,0.0418355,-2,10–15 min
20649,2018,864,0.0834042,-2,10–15 min
20649,2018,962,0.0114477,-2,15–20 min
20649,2018,990,0.001,-2,15–20 min
20661,2018,1020,0.199653,-2,15–20 min
20661,2018,1193,0.575917,-2,15–20 min
20663,2018,7,0.035839,-2,0–5 min
20663,2018,78,0.0375134,-2,0–5 min
20663,2018,89,0.01473,-2,0–5 min
20663,2018,145,0.026625,-2,0–5 min
20663,2018,174,0.0413842,-2,0–5 min
20663,2018,326,0.0372203,-2,5–10 min
20663,2018,335,0.0177862,-2,5–10 min
20663,2018,365,0.06612,-2,5–10 min
20665,2018,256,0.0701363,-2,0–5 min
20665,2018,266,0.122928,-2,0–5 min
20665,2018,303,0.0353342,-2,5–10 min
20665,2018,402,0.13045,-2,5–10 min
20665,2018,431,0.0405169,-2,5–10 min
20665,2018,449,0.00980273,-2,5–10 min
20665,2018,630,0.00912851,-2,10–15 min
20665,2018,670,0.299788,-2,10–15 min
20665,2018,672,0.325152,-2,10–15 min
20665,2018,1025,0.185974,-2,15–20 min
20665,2018,1070,0.0214177,-2,15–20 min
20665,2018,1091,0.0371246,-2,15–20 min
20666,2018,747,0.0845023,-2,10–15 min
20666,2018,780,0.0657224,-2,10–15 min
20666,2018,830,0.103629,-2,10–15 min
20666,2018,847,0.047639,-2,10–15 min
20666,2018,919,0.00775141,-2,15–20 min
20666,2018,995,0.0167394,-2,15–20 min
20666,2018,1074,0.0608114,-2,15–20 min
20666,2018,1096,0.0897308,-2,15–20 min
20669,2018,572,0.0265837,-2,5–10 min
20669,2018,579,0.124579,-2,5–10 min
20669,2018,620,0.0127442,-2,10–15 min
20669,2018,698,0.0175578,-2,10–15 min
20669,2018,730,0.0270577,-2,10–15 min
20669,2018,734,0.11642,-2,10–15 min
20669,2018,735,0.332487,-2,10–15 min
20669,2018,857,0.0269943,-2,10–15 min
20669,2018,1006,0.00318764,-2,15–20 min
20669,2018,1071,0.00536995,-2,15–20 min
20669,2018,1099,0.188808,-2,15–20 min
20669,2018,1112,0.179,-2,15–20 min
20669,2018,1115,0.359812,-2,15–20 min
20669,2018,1129,0.369021,-2,15–20 min
20669,2018,1162,0.0579847,-2,15–20 min
20674,2018,16,0.0135356,-2,0–5 min
20674,2018,48,0.108721,-2,0–5 min
20674,2018,58,0.00628222,-2,0–5 min
20674,2018,84,0.0184549,-2,0–5 min
20674,2018,108,0.108481,-2,0–5 min
20674,2018,225,0.0161088,-2,0–5 min
20674,2018,260,0.0118573,-2,0–5 min
20674,2018,286,0.0147581,-2,0–5 min
20674,2018,297,0.0277448,-2,0–5 min
20674,2018,304,0.0652539,-2,5–10 min
20674,2018,377,0.0520402,-2,5–10 min
20674,2018,414,0.0319501,-2,5–10 min
20674,2018,437,0.00747806,-2,5–10 min
20674,2018,463,0.0371661,-2,5–10 min
20674,2018,502,0.110908,-2,5–10 min
20674,2018,535,0.0118039,-2,5–10 min
20674,2018,570,0.209971,-2,5–10 min
20674,2018,612,0.001,-2,10–15 min
20674,2018,643,0.0738836,-2,10–15 min
20674,2018,645,0.255403,-2,10–15 min
20674,2018,678,0.107247,-2,10–15 min
20674,2018,687,0.0142022,-2,10–15 min
20674,2018,791,0.0196785,-2,10–15 min
20674,2018,809,0.012131,-2,10–15 min
20674,2018,819,0.0078074,-2,10–15 min
20674,2018,869,0.00747256,-2,10–15 min
20674,2018,927,0.0229312,-2,15–20 min
20674,2018,972,0.107742,-2,15–20 min
20674,2018,1023,0.107491,-2,15–20 min
20674,2018,1029,0.0801884,-2,15–20 min
20675,2018,867,0.100516,-2,10–15 min
20675,2018,894,0.0924354,-2,10–15 min
20675,2018,895,0.268031,-2,10–15 min
20675,2018,905,0.0249021,-2,15–20 min
20675,2018,907,0.118148,-2,15–20 min
20676,2018,1188,0.0138122,-2,15–20 min
20676,2018,1197,0.00448531,-2,15–20 min
20677,2018,23,0.112108,-2,0–5 min
20677,2018,57,0.00731229,-2,0–5 min
20677,2018,75,0.0290135,-2,0–5 min
20677,2018,123,0.0198562,-2,0–5 min
20677,2018,158,0.0159554,-2,0–5 min
20677,2018,176,0.0557207,-2,0–5 min
20677,2018,215,0.127499,-2,0–5 min
20677,2018,222,0.204288,-2,0–5 min
20677,2018,244,0.108438,-2,0–5 min
20677,2018,252,0.0427682,-2,0–5 min
20677,2018,336,0.0356118,-2,5–10 min
20677,2018,338,0.132613,-2,5–10 min
20677,2018,369,0.145894,-2,5–10 min
20677,2018,407,0.0182939,-2,5–10 min
20677,2018,503,0.094633,-2,5–10 min
20677,2018,559,0.155856,-2,5–10 min
20678,2018,43,0.0347901,-2,0–5 min
20678,2018,82,0.148049,-2,0–5 min
20678,2018,187,0.0114674,-2,0–5 min
20678,2018,220,0.0234161,-2,0–5 min
20678,2018,229,0.0105435,-2,0–5 min
20678,2018,252,0.0300566,-2,0–5 min
20678,2018,317,0.0853136,-2,5–10 min
20678,2018,390,0.00751261,-2,5–10 min
20678,2018,550,0.00795674,-2,5–10 min
20678,2018,581,0.00877675,-2,5–10 min
20678,2018,619,0.0320171,-2,10–15 min
20678,2018,622,0.0374629,-2,10–15 min
20678,2018,698,0.0257101,-2,10–15 min
20678,2018,729,0.101967,-2,10–15 min
20678,2018,773,0.0353248,-2,10–15 min
20678,2018,797,0.0169554,-2,10–15 min
20678,2018,895,0.0270476,-2,10–15 min
20678,2018,924,0.0624076,-2,15–20 min
20678,2018,990,0.0288265,-2,15–20 min
20678,2018,1039,0.127751,-2,15–20 min
20678,2018,1042,0.262727,-2,15–20 min
20683,2018,34,0.001,-2,0–5 min
20683,2018,110,0.0500193,-2,0–5 min
20683,2018,184,0.0828309,-2,0–5 min
20683,2018,209,0.0281265,-2,0–5 min
20683,2018,276,0.0453702,-2,0–5 min
20683,2018,347,0.0496951,-2,5–10 min
20683,2018,372,0.0413197,-2,5–10 min
20683,2018,389,0.0321055,-2,5–10 min
20683,2018,411,0.0211737,-2,5–10 min
20683,2018,417,0.0757191,-2,5–10 min
20683,2018,433,0.0536178,-2,5–10 min
20683,2018,450,0.106545,-2,5–10 min
20683,2018,479,0.0113401,-2,5–10 min
20683,2018,518,0.001,-2,5–10 min
20683,2018,588,0.0250719,-2,5–10 min
20683,2018,616,0.0182454,-2,10–15 min
20683,2018,635,0.0293987,-2,10–15 min
20683,2018,678,0.0370689,-2,10–15 min
20683,2018,729,0.0602227,-2,10–15 min
20683,2018,758,0.0141135,-2,10–15 min
20683,2018,800,0.00722189,-2,10–15 min
20683,2018,824,0.0337166,-2,10–15 min
20683,2018,866,0.112261,-2,10–15 min
20683,2018,883,0.267063,-2,10–15 min
20683,2018,923,0.0385511,-2,15–20 min
20683,2018,963,0.176725,-2,15–20 min
